img_name,attractionRating
./CFD/CFD_Images/BM-012/CFD-BM-012-018-N.jpg,0
./CFD/CFD_Images/BM-013/CFD-BM-013-002-N.jpg,0
./CFD/CFD_Images/BM-015/CFD-BM-015-012-A.jpg,1
./CFD/CFD_Images/BM-016/CFD-BM-016-030-F.jpg,0
./CFD/CFD_Images/BM-017/CFD-BM-017-021-N.jpg,0
./CFD/CFD_Images/BM-018/CFD-BM-018-001-N.jpg,0
./CFD/CFD_Images/BM-019/CFD-BM-019-002-N.jpg,0
./CFD/CFD_Images/BM-020/CFD-BM-020-001-N.jpg,0
./CFD/CFD_Images/BM-021/CFD-BM-021-009-HC.jpg,0
./CFD/CFD_Images/BM-022/CFD-BM-022-004-HC.jpg,1
./CFD/CFD_Images/BM-023/CFD-BM-023-006-HO.jpg,0
./CFD/CFD_Images/BM-024/CFD-BM-024-001-N.jpg,0
./CFD/CFD_Images/BM-025/CFD-BM-025-004-HC.jpg,0
./CFD/CFD_Images/BM-026/CFD-BM-026-002-N.jpg,1
./CFD/CFD_Images/BM-027/CFD-BM-027-001-N.jpg,0
./CFD/CFD_Images/BM-028/CFD-BM-028-002-N.jpg,0
./CFD/CFD_Images/BM-029/CFD-BM-029-020-F.jpg,0
./CFD/CFD_Images/BM-030/CFD-BM-030-003-N.jpg,0
./CFD/CFD_Images/BM-031/CFD-BM-031-003-N.jpg,1
./CFD/CFD_Images/BM-032/CFD-BM-032-007-HO.jpg,1
./CFD/CFD_Images/BM-033/CFD-BM-033-003-N.jpg,0
./CFD/CFD_Images/BM-034/CFD-BM-034-025-F.jpg,0
./CFD/CFD_Images/BM-036/CFD-BM-036-003-N.jpg,0
./CFD/CFD_Images/BM-037/CFD-BM-037-033-N.jpg,1
./CFD/CFD_Images/BM-038/CFD-BM-038-001-N.jpg,0
./CFD/CFD_Images/BM-039/CFD-BM-039-029-N.jpg,0
./CFD/CFD_Images/BM-040/CFD-BM-040-002-N.jpg,0
./CFD/CFD_Images/BM-041/CFD-BM-041-030-F.jpg,0
./CFD/CFD_Images/BM-043/CFD-BM-043-014-A.jpg,1
./CFD/CFD_Images/BM-044/CFD-BM-044-001-N.jpg,0
./CFD/CFD_Images/BM-045/CFD-BM-045-004-N.jpg,0
./CFD/CFD_Images/BM-046/CFD-BM-046-006-N.jpg,1
./CFD/CFD_Images/BM-200/CFD-BM-200-046-N.jpg,1
./CFD/CFD_Images/BM-201/CFD-BM-201-077-N.jpg,0
./CFD/CFD_Images/BM-202/CFD-BM-202-063-N.jpg,0
./CFD/CFD_Images/BM-203/CFD-BM-203-001-N.jpg,0
./CFD/CFD_Images/BM-204/CFD-BM-204-003-N.jpg,0
./CFD/CFD_Images/BM-205/CFD-BM-205-001-N.jpg,0
./CFD/CFD_Images/BM-206/CFD-BM-206-114-N.jpg,0
./CFD/CFD_Images/BM-207/CFD-BM-207-024-N.jpg,0
./CFD/CFD_Images/BM-208/CFD-BM-208-065-N.jpg,0
./CFD/CFD_Images/BM-209/CFD-BM-209-088-N.jpg,0
./CFD/CFD_Images/BM-210/CFD-BM-210-148-N.jpg,1
./CFD/CFD_Images/BM-211/CFD-BM-211-174-N.jpg,0
./CFD/CFD_Images/BM-212/CFD-BM-212-117-N.jpg,0
./CFD/CFD_Images/BM-213/CFD-BM-213-134-N.jpg,0
./CFD/CFD_Images/BM-214/CFD-BM-214-075-N.jpg,0
./CFD/CFD_Images/BM-215/CFD-BM-215-155-N.jpg,1
./CFD/CFD_Images/BM-216/CFD-BM-216-088-N.jpg,0
./CFD/CFD_Images/BM-217/CFD-BM-217-082-N.jpg,0
./CFD/CFD_Images/BM-218/CFD-BM-218-132-N.jpg,0
./CFD/CFD_Images/BM-219/CFD-BM-219-141-N.jpg,0
./CFD/CFD_Images/BM-221/CFD-BM-221-198-N.jpg,0
./CFD/CFD_Images/BM-222/CFD-BM-222-173-N.jpg,0
./CFD/CFD_Images/BM-223/CFD-BM-223-171-N.jpg,0
./CFD/CFD_Images/BM-224/CFD-BM-224-073-N.jpg,0
./CFD/CFD_Images/BM-225/CFD-BM-225-154-N.jpg,0
./CFD/CFD_Images/BM-226/CFD-BM-226-276-N.jpg,0
./CFD/CFD_Images/BM-227/CFD-BM-227-191-N.jpg,0
./CFD/CFD_Images/BM-228/CFD-BM-228-145-N.jpg,0
./CFD/CFD_Images/BM-229/CFD-BM-229-209-N.jpg,0
./CFD/CFD_Images/BM-230/CFD-BM-230-232-N.jpg,0
./CFD/CFD_Images/BM-231/CFD-BM-231-155-N.jpg,0
./CFD/CFD_Images/BM-232/CFD-BM-232-213-N.jpg,0
./CFD/CFD_Images/BM-233/CFD-BM-233-285-N.jpg,0
./CFD/CFD_Images/BM-234/CFD-BM-234-172-N.jpg,0
./CFD/CFD_Images/BM-235/CFD-BM-235-226-N.jpg,0
./CFD/CFD_Images/BM-236/CFD-BM-236-248-N.jpg,0
./CFD/CFD_Images/BM-237/CFD-BM-237-188-N.jpg,0
./CFD/CFD_Images/BM-238/CFD-BM-238-242-N.jpg,0
./CFD/CFD_Images/BM-239/CFD-BM-239-136-N.jpg,0
./CFD/CFD_Images/BM-240/CFD-BM-240-207-N.jpg,0
./CFD/CFD_Images/BM-241/CFD-BM-241-235-N.jpg,0
./CFD/CFD_Images/BM-242/CFD-BM-242-233-N.jpg,0
./CFD/CFD_Images/BM-243/CFD-BM-243-218-N.jpg,0
./CFD/CFD_Images/BM-244/CFD-BM-244-197-N.jpg,0
./CFD/CFD_Images/BM-245/CFD-BM-245-164-N.jpg,0
./CFD/CFD_Images/BM-246/CFD-BM-246-192-N.jpg,0
./CFD/CFD_Images/BM-247/CFD-BM-247-240-N.jpg,0
./CFD/CFD_Images/BM-248/CFD-BM-248-128-N.jpg,0
./CFD/CFD_Images/BM-249/CFD-BM-249-235-N.jpg,0
./CFD/CFD_Images/BM-250/CFD-BM-250-170-N.jpg,0
./CFD/CFD_Images/BM-251/CFD-BM-251-013-N.jpg,0
./CFD/CFD_Images/BM-252/CFD-BM-252-161-N.jpg,0
./CFD/CFD_Images/BM-253/CFD-BM-253-004-N.jpg,0
./CFD/CFD_Images/LM-200/CFD-LM-200-045-N.jpg,0
./CFD/CFD_Images/LM-201/CFD-LM-201-057-N.jpg,0
./CFD/CFD_Images/LM-202/CFD-LM-202-072-N.jpg,0
./CFD/CFD_Images/LM-203/CFD-LM-203-026-N.jpg,0
./CFD/CFD_Images/LM-204/CFD-LM-204-001-N.jpg,0
./CFD/CFD_Images/LM-206/CFD-LM-206-204-N.jpg,0
./CFD/CFD_Images/LM-207/CFD-LM-207-004-N.jpg,0
./CFD/CFD_Images/LM-208/CFD-LM-208-110-N.jpg,0
./CFD/CFD_Images/LM-209/CFD-LM-209-111-N.jpg,0
./CFD/CFD_Images/LM-210/CFD-LM-210-156-N.jpg,0
./CFD/CFD_Images/LM-211/CFD-LM-211-128-N.jpg,1
./CFD/CFD_Images/LM-212/CFD-LM-212-143-N.jpg,0
./CFD/CFD_Images/LM-213/CFD-LM-213-061-N.jpg,0
./CFD/CFD_Images/LM-214/CFD-LM-214-165-N.jpg,0
./CFD/CFD_Images/LM-215/CFD-LM-215-247-N.jpg,0
./CFD/CFD_Images/LM-216/CFD-LM-216-082-N.jpg,1
./CFD/CFD_Images/LM-217/CFD-LM-217-162-N.jpg,0
./CFD/CFD_Images/LM-218/CFD-LM-218-183-N.jpg,1
./CFD/CFD_Images/LM-219/CFD-LM-219-295-N.jpg,1
./CFD/CFD_Images/LM-220/CFD-LM-220-329-N.jpg,0
./CFD/CFD_Images/LM-221/CFD-LM-221-216-N.jpg,0
./CFD/CFD_Images/LM-222/CFD-LM-222-239-N.jpg,0
./CFD/CFD_Images/LM-223/CFD-LM-223-175-N.jpg,1
./CFD/CFD_Images/LM-224/CFD-LM-224-162-N.jpg,0
./CFD/CFD_Images/LM-225/CFD-LM-225-130-N.jpg,0
./CFD/CFD_Images/LM-226/CFD-LM-226-175-N.jpg,0
./CFD/CFD_Images/LM-227/CFD-LM-227-103-N.jpg,0
./CFD/CFD_Images/LM-228/CFD-LM-228-188-N.jpg,0
./CFD/CFD_Images/LM-229/CFD-LM-229-187-N.jpg,0
./CFD/CFD_Images/LM-230/CFD-LM-230-202-N.jpg,0
./CFD/CFD_Images/LM-231/CFD-LM-231-214-N.jpg,0
./CFD/CFD_Images/LM-232/CFD-LM-232-204-N.jpg,0
./CFD/CFD_Images/LM-233/CFD-LM-233-171-N.jpg,0
./CFD/CFD_Images/LM-234/CFD-LM-234-176-N.jpg,1
./CFD/CFD_Images/LM-235/CFD-LM-235-231-N.jpg,0
./CFD/CFD_Images/LM-236/CFD-LM-236-163-N.jpg,0
./CFD/CFD_Images/LM-237/CFD-LM-237-264-N.jpg,0
./CFD/CFD_Images/LM-238/CFD-LM-238-129-N.jpg,0
./CFD/CFD_Images/LM-239/CFD-LM-239-075-N.jpg,0
./CFD/CFD_Images/LM-240/CFD-LM-240-013-N.jpg,0
./CFD/CFD_Images/LM-241/CFD-LM-241-125-N.jpg,0
./CFD/CFD_Images/LM-242/CFD-LM-242-002-N.jpg,0
./CFD/CFD_Images/LM-243/CFD-LM-243-075-N.jpg,0
./CFD/CFD_Images/LM-244/CFD-LM-244-068-N.jpg,0
./CFD/CFD_Images/LM-246/CFD-LM-246-087-N.jpg,0
./CFD/CFD_Images/LM-247/CFD-LM-247-095-N.jpg,0
./CFD/CFD_Images/LM-248/CFD-LM-248-089-N.jpg,0
./CFD/CFD_Images/LM-249/CFD-LM-249-001-N.jpg,0
./CFD/CFD_Images/LM-250/CFD-LM-250-077-N.jpg,0
./CFD/CFD_Images/LM-251/CFD-LM-251-073-N.jpg,0
./CFD/CFD_Images/LM-252/CFD-LM-252-076-N.jpg,0
./CFD/CFD_Images/LM-253/CFD-LM-253-075-N.jpg,0

